,Movie name,budget
32,Poltergeist,"$10,700,000"
33,Alien,"$10,700,000"
34,An Ideal Husband,"$10,700,000"
35,Darkness,"$10,600,000"
36,The Last Days on Mars,"$10,600,000"
37,E.T. the Extra-Terrestrial,"$10,500,000"
38,2001: A Space Odyssey,"$10,500,000"
39,In the Land of Women,"$10,500,000"
40,There Goes My Baby,"$10,500,000"
41,The Blue Butterfly,"$10,400,000"
42,Le Fabuleux destin d'AmÃ©lie Poulain,"$10,350,000"
43,PMC: deo beong-keo,"$10,300,000"
44,Lovesick,"$10,100,000"
45,Housefull,"$10,100,000"
46,September Dawn,"$10,100,000"
47,Halloween,"$10,000,000"
48,Good Will Hunting,"$10,000,000"
49,The Grudge,"$10,000,000"
50,Donât Breathe,"$10,000,000"
51,Stripes,"$10,000,000"
52,Saw III,"$10,000,000"
53,The Purge: Election Year,"$10,000,000"
54,Book Club,"$10,000,000"
55,Bring it On,"$10,000,000"
56,Insidious: The Last Key,"$10,000,000"
57,She's All That,"$10,000,000"
58,Saw IV,"$10,000,000"
59,Madea's Family Reunion,"$10,000,000"
60,White Noise,"$10,000,000"
61,The Color of Money,"$10,000,000"
62,Insidious Chapter 3,"$10,000,000"
63,The Mighty Ducks,"$10,000,000"
64,Lady Bird,"$10,000,000"
65,Precious (Based on the Novel Push by Sapphire),"$10,000,000"
66,The Best Exotic Marigold Hotel,"$10,000,000"
67,Hereditary,"$10,000,000"
68,"Love, Simon","$10,000,000"
69,Bill & Tedâs Excellent Adventure,"$10,000,000"
70,The Longest Day,"$10,000,000"
71,Happy Gilmore,"$10,000,000"
72,Jigsaw,"$10,000,000"
73,Jeepers Creepers,"$10,000,000"
74,St. Elmoâs Fire,"$10,000,000"
75,Oliver!,"$10,000,000"
76,Recess: School's Out,"$10,000,000"
77,Mad Max Beyond Thunderdome,"$10,000,000"
78,Peteâs Dragon,"$10,000,000"
79,The Boy,"$10,000,000"
80,Commando,"$10,000,000"
81,"Everything, Everything","$10,000,000"
82,Devil,"$10,000,000"
83,Friday After Next,"$10,000,000"
84,The Second Best Exotic Marigold Hotel,"$10,000,000"
85,The Last Dragon,"$10,000,000"
86,How to Be a Latin Lover,"$10,000,000"
87,The Lawnmower Man,"$10,000,000"
88,Nick and Norah's Infinite Playlist,"$10,000,000"
89,Calendar Girls,"$10,000,000"
90,Dogma,"$10,000,000"
91,Slender Man,"$10,000,000"
92,The Banger Sisters,"$10,000,000"
93,Snatch,"$10,000,000"
94,Road House,"$10,000,000"
95,Teen Titans Go! To The Movies,"$10,000,000"
96,When the Bough Breaks,"$10,000,000"
97,Twilight Zone: The Movie,"$10,000,000"
98,A Low Down Dirty Shame,"$10,000,000"
99,One Direction: This is Us,"$10,000,000"
0,Swimfan,"$10,000,000"
1,Employee of the Month,"$10,000,000"
2,Sinister 2,"$10,000,000"
3,The Forest,"$10,000,000"
4,The Fourth Kind,"$10,000,000"
5,The Outsiders,"$10,000,000"
6,Can't Hardly Wait,"$10,000,000"
7,Sparkle,"$10,000,000"
8,Kevin Hart: What Now?,"$10,000,000"
9,Mud,"$10,000,000"
10,Skyline,"$10,000,000"
11,The Grudge,"$10,000,000"
12,The Disaster Artist,"$10,000,000"
13,Blair Witch,"$10,000,000"
14,The Dead Zone,"$10,000,000"
15,F/X,"$10,000,000"
16,Valentine,"$10,000,000"
17,A Prairie Home Companion,"$10,000,000"
18,Reno 911!: Miami,"$10,000,000"
19,Jane Austen's Mafia,"$10,000,000"
20,Paranormal Activity: The Ghost Dimension,"$10,000,000"
21,Sugar Hill,"$10,000,000"
22,Kit Kittredge: An American Girl,"$10,000,000"
23,Invasion U.S.A.,"$10,000,000"
24,Roll Bounce,"$10,000,000"
25,The Good Liar,"$10,000,000"
26,Rushmore,"$10,000,000"
27,Tremors,"$10,000,000"
28,The Perfect Man,"$10,000,000"
29,Mo' Better Blues,"$10,000,000"
30,Kung Pow: Enter the Fist,"$10,000,000"
31,The Birth of a Nation,"$10,000,000"
32,The Unholy,"$10,000,000"
33,Wrong Turn,"$10,000,000"
34,The Long Riders,"$10,000,000"
35,The Corruptor,"$10,000,000"
36,"The Goods: Live Hard, Sell Hard","$10,000,000"
37,My Week with Marilyn,"$10,000,000"
38,Big Eyes,"$10,000,000"
39,Broken Flowers,"$10,000,000"
40,Hey Arnold! The Movie,"$10,000,000"
41,Poms,"$10,000,000"
42,Brahms: The Boy II,"$10,000,000"
43,The Matador,"$10,000,000"
44,Love Jones,"$10,000,000"
45,The Gift,"$10,000,000"
46,End of the Spear,"$10,000,000"
47,Get Over It,"$10,000,000"
48,The Legend of Drunken Master,"$10,000,000"
49,Office Space,"$10,000,000"
50,The Beguiled,"$10,000,000"
51,Drop Dead Gorgeous,"$10,000,000"
52,The Best of Enemies,"$10,000,000"
53,The Spanish Prisoner,"$10,000,000"
54,Emma.,"$10,000,000"
55,Le Violon rouge,"$10,000,000"
56,Very Bad Things,"$10,000,000"
57,Sleepover,"$10,000,000"
58,Movie 43,"$10,000,000"
59,Can You Ever Forgive Me?,"$10,000,000"
60,Body Double,"$10,000,000"
61,MacGruber,"$10,000,000"
62,Dirty Pretty Things,"$10,000,000"
63,Bad Words,"$10,000,000"
64,While We're Young,"$10,000,000"
65,Over Her Dead Body,"$10,000,000"
66,Bones,"$10,000,000"
67,Seeking a Friend for the End of the World,"$10,000,000"
68,Turistas,"$10,000,000"
69,Shut In,"$10,000,000"
70,Cedar Rapids,"$10,000,000"
71,The Collection,"$10,000,000"
72,Dog Days,"$10,000,000"
73,American History X,"$10,000,000"
74,A.X.L.,"$10,000,000"
75,Teacher's Pet: The Movie,"$10,000,000"
76,The Straight Story,"$10,000,000"
77,Deuces Wild,"$10,000,000"
78,"Run, Fatboy, Run","$10,000,000"
79,Heartbeeps,"$10,000,000"
80,Danny Collins,"$10,000,000"
81,Rescue Dawn,"$10,000,000"
82,Stan & Ollie,"$10,000,000"
83,Black and White,"$10,000,000"
84,Io sono lâamore,"$10,000,000"
85,King Kong Lives,"$10,000,000"
86,Jay and Silent Bob Reboot,"$10,000,000"
87,Brian Banks,"$10,000,000"
88,On the Line,"$10,000,000"
89,Gotti,"$10,000,000"
90,"Jeff, Who Lives at Home","$10,000,000"
91,Denial,"$10,000,000"
92,The Man Who Knew Infinity,"$10,000,000"
93,Max Steel,"$10,000,000"
94,Everybody Wants Some,"$10,000,000"
95,Crash,"$10,000,000"
96,Atlas Shrugged: Part II,"$10,000,000"
97,Romeo Is Bleeding,"$10,000,000"
98,The Limey,"$10,000,000"
99,Rosewater,"$10,000,000"
0,The House of Mirth,"$10,000,000"
1,Malone,"$10,000,000"
2,Peaceful Warrior,"$10,000,000"
3,Bucky Larson: Born to Be a Star,"$10,000,000"
4,Hillsong: Let Hope Rise,"$10,000,000"
5,Bamboozled,"$10,000,000"
6,Sphinx,"$10,000,000"
7,The Iceman,"$10,000,000"
8,Testament of Youth,"$10,000,000"
9,Free Fire,"$10,000,000"
10,A Better Life,"$10,000,000"
11,Spider,"$10,000,000"
12,Gun Shy,"$10,000,000"
13,Nicholas Nickleby,"$10,000,000"
14,The Joneses,"$10,000,000"
15,Krrish,"$10,000,000"
16,Killer Joe,"$10,000,000"
17,Churchill,"$10,000,000"
18,Cecil B. Demented,"$10,000,000"
19,50 to 1,"$10,000,000"
20,Owning Mahowny,"$10,000,000"
21,The Ten Commandments,"$10,000,000"
22,The Brothers Solomon,"$10,000,000"
23,My Blueberry Nights,"$10,000,000"
24,Illuminata,"$10,000,000"
25,Coriolanus,"$10,000,000"
26,Our Friend,"$10,000,000"
27,Parkland,"$10,000,000"
28,Swept Away,"$10,000,000"
29,"War, Inc.","$10,000,000"
30,Shaolin Soccer,"$10,000,000"
31,The Brown Bunny,"$10,000,000"
32,King of California,"$10,000,000"
33,Rien ne va plus,"$10,000,000"
34,La femme de chambre du Titanic,"$10,000,000"
35,Imaginary Heroes,"$10,000,000"
36,High Heels and Low Lifes,"$10,000,000"
37,World's Greatest Dad,"$10,000,000"
38,"Cinco de Mayo, La Batalla","$10,000,000"
39,Welcome to the Rileys,"$10,000,000"
40,Kicks,"$10,000,000"
41,Free Style,"$10,000,000"
42,High School,"$10,000,000"
43,Severance,"$10,000,000"
44,Edmond,"$10,000,000"
45,Joheunnom nabbeunnom isanghannom,"$10,000,000"
46,Police Academy 7: Mission to Moscow,"$10,000,000"
47,Blood Done Sign My Name,"$10,000,000"
48,The Good Guy,"$10,000,000"
49,Motherhood,"$10,000,000"
50,Eulogy,"$10,000,000"
51,Elsa & Fred,"$10,000,000"
52,Alabama Moon,"$10,000,000"
53,An Alan Smithee Film: Burn Hollywood Burn,"$10,000,000"
54,The Open Road,"$10,000,000"
55,Strangerland,"$10,000,000"
56,Hross i oss,"$10,000,000"
57,Janky Promoters,"$10,000,000"
58,Blonde Ambition,"$10,000,000"
59,The Oxford Murders,"$10,000,000"
60,Barbecue,"$10,000,000"
61,T-34,"$10,000,000"
62,The Reef,"$10,000,000"
63,White Noise 2: The Light,"$10,000,000"
64,Jessabelle,"$10,000,000"
65,American Heist,"$10,000,000"
66,It's a Wonderful Afterlife,"$10,000,000"
67,You Got Served: Beat The World,"$10,000,000"
68,Fifty Dead Men Walking,"$10,000,000"
69,Plastic,"$10,000,000"
70,Message from the King,"$10,000,000"
71,Nurse 3D,"$10,000,000"
72,Jungle Shuffle,"$10,000,000"
73,Ethel & Ernest,"$10,000,000"
74,Adam Resurrected,"$10,000,000"
75,Mudbound,"$10,000,000"
76,The Devil's Tomb,"$10,000,000"
77,Good Intentions,"$10,000,000"
78,Partition,"$10,000,000"
79,Detention,"$10,000,000"
80,Grizzly,"$10,000,000"
81,Step Sisters,"$10,000,000"
82,Irreplaceable You,"$10,000,000"
83,Friend Request,"$9,900,000"
84,Gunless,"$9,900,000"
85,Adventureland,"$9,800,000"
86,Amour,"$9,700,000"
87,Truth,"$9,600,000"
88,The Lost City,"$9,600,000"
89,Next Friday,"$9,500,000"
90,You Only Live Twice,"$9,500,000"
91,Poltergeist III,"$9,500,000"
92,Dangal,"$9,500,000"
93,The Runaways,"$9,500,000"
94,Gentlemen Broncos,"$9,500,000"
95,Re-Kill,"$9,500,000"
96,When We First Met,"$9,500,000"
97,It's a Mad Mad Mad Mad World,"$9,400,000"
98,Volver,"$9,400,000"
99,Melancholia,"$9,400,000"
0,Heavy Metal,"$9,300,000"
1,Words on Bathroom Walls,"$9,300,000"
2,Jab Tak Hai Jaan,"$9,200,000"
3,Richard III,"$9,200,000"
4,Kites,"$9,200,000"
5,Elle,"$9,100,000"
6,Red Dog,"$9,100,000"
7,Mine Vaganti,"$9,100,000"
8,Zarafa,"$9,100,000"
9,Split,"$9,000,000"
10,The Texas Chainsaw Massacre,"$9,000,000"
11,Fiddler on the Roof,"$9,000,000"
12,The Purge: Anarchy,"$9,000,000"
13,Thunderball,"$9,000,000"
14,Escape Room,"$9,000,000"
15,The Curse of La Llorona,"$9,000,000"
16,The Strangers,"$9,000,000"
17,Set It Off,"$9,000,000"
18,Ouija: Origin of Evil,"$9,000,000"
19,The Best Man,"$9,000,000"
20,Child's Play,"$9,000,000"
21,Happy Death Day 2U,"$9,000,000"
22,Midsommar,"$9,000,000"
23,Sicko,"$9,000,000"
24,Black or White,"$9,000,000"
25,Down to You,"$9,000,000"
26,Harold & Kumar Go to White Castle,"$9,000,000"
27,The Contender,"$9,000,000"
28,Boiler Room,"$9,000,000"
29,Black Christmas,"$9,000,000"
30,The Edge of Seventeen,"$9,000,000"
31,Jackie,"$9,000,000"
32,The Ice Pirates,"$9,000,000"
33,Breakin' All the Rules,"$9,000,000"
34,Glee: The 3D Concert Movie,"$9,000,000"
35,Come Play,"$9,000,000"
36,Henry V,"$9,000,000"
37,Loving,"$9,000,000"
38,The Savages,"$9,000,000"
39,Chasing Papi,"$9,000,000"
40,The Way of the Gun,"$9,000,000"
41,The Sun is Also a Star,"$9,000,000"
42,Hamlet 2,"$9,000,000"
43,Igby Goes Down,"$9,000,000"
44,PCU,"$9,000,000"
45,The Ultimate Gift,"$9,000,000"
46,Beautiful,"$9,000,000"
47,Gracie,"$9,000,000"
48,The Sapphires,"$9,000,000"
49,Greater,"$9,000,000"
50,Destroyer,"$9,000,000"
51,Trust the Man,"$9,000,000"
52,Undiscovered,"$9,000,000"
53,Velvet Goldmine,"$9,000,000"
54,Princess Kaiulani,"$9,000,000"
55,The Legend of Suriyothai,"$9,000,000"
56,Due occhi diabolici,"$9,000,000"
57,Dheepan,"$9,000,000"
58,La fille du RER,"$9,000,000"
59,All or Nothing,"$9,000,000"
60,Red Riding: The Year of Our Lord 1974,"$9,000,000"
61,Flammen og Citronen,"$9,000,000"
62,Leaves of Grass,"$9,000,000"
63,Opal Dream,"$9,000,000"
64,Skin Trade,"$9,000,000"
65,Les gamins,"$9,000,000"
66,Beneath Hill 60,"$9,000,000"
67,Veronika Decides to Die,"$9,000,000"
68,Barbarella,"$9,000,000"
69,A Haunting in Connecticut 2: The Ghosts of Georgia,"$9,000,000"
70,Polisse,"$8,900,000"
71,Heist,"$8,900,000"
72,Ultramarines,"$8,900,000"
73,Crocodile Dundee,"$8,800,000"
74,Dofus - Livre 1: Julith,"$8,800,000"
75,The I Inside,"$8,800,000"
76,Awake,"$8,600,000"
77,Marriage Story,"$8,600,000"
78,All the Presidentâs Men,"$8,500,000"
79,Manchester by the Sea,"$8,500,000"
80,Crazy Heart,"$8,500,000"
81,Star Wars: The Clone Wars,"$8,500,000"
82,The DUFF,"$8,500,000"
83,Nightcrawler,"$8,500,000"
84,The Lost Boys,"$8,500,000"
85,Dragon Ball Super: Broly,"$8,500,000"
86,The Rose,"$8,500,000"
87,Baggage Claim,"$8,500,000"
88,Middle School: The Worst Years of My Life,"$8,500,000"
89,Haakon Haakonsen,"$8,500,000"
90,Election,"$8,500,000"
91,The Namesake,"$8,500,000"
92,All is Lost,"$8,500,000"
93,Club Dread,"$8,500,000"
94,Bright Star,"$8,500,000"
95,Glitter,"$8,500,000"
96,The Rover,"$8,500,000"
97,Silmido,"$8,500,000"
98,Repo! The Genetic Opera,"$8,500,000"
99,Posledniy bogatyr,"$8,500,000"
0,A.C.O.R.N.S.: Operation Crackdown,"$8,500,000"
1,My Name is Khan,"$8,470,000"
2,Namastey London,"$8,400,000"
3,Yeh Jawaani Hai Deewani,"$8,300,000"
4,Limbo,"$8,300,000"
5,The Wind That Shakes the Barley,"$8,300,000"
6,The City of Your Final Destination,"$8,300,000"
7,Kurtlar vadisi - Irak,"$8,300,000"
8,Quo Vadis?,"$8,250,000"
9,The Sound of Music,"$8,200,000"
10,Footloose,"$8,200,000"
11,Neuilly Sa MÃ¨re,"$8,200,000"
12,Pulp Fiction,"$8,000,000"
13,The Karate Kid,"$8,000,000"
14,The Muppet Movie,"$8,000,000"
15,Splash,"$8,000,000"
16,Little Miss Sunshine,"$8,000,000"
17,Easy A,"$8,000,000"
18,Stand by Me,"$8,000,000"
19,28 Days Laterâ¦,"$8,000,000"
20,Escape from Alcatraz,"$8,000,000"
21,You Got Served,"$8,000,000"
22,The Intruder,"$8,000,000"
23,50/50,"$8,000,000"
24,A Thin Line Between Love & Hate,"$8,000,000"
25,A Walk in the Woods,"$8,000,000"
26,Brown Sugar,"$8,000,000"
27,Howards End,"$8,000,000"
28,That Awkward Moment,"$8,000,000"
29,Shutter,"$8,000,000"
30,Modern Problems,"$8,000,000"
31,On Her Majesty's Secret Service,"$8,000,000"
32,Much Ado About Nothing,"$8,000,000"
33,The Player,"$8,000,000"
34,Creepshow,"$8,000,000"
35,Akeelah and the Bee,"$8,000,000"
36,Wes Craven's New Nightmare,"$8,000,000"
37,Drive Me Crazy,"$8,000,000"
38,Enough Said,"$8,000,000"
39,Half Baked,"$8,000,000"
40,New in Town,"$8,000,000"
41,Begin Again,"$8,000,000"
42,American Psycho,"$8,000,000"
43,See No Evil,"$8,000,000"
44,The Good Girl,"$8,000,000"
45,"Bon Cop, Bad Cop","$8,000,000"
46,The Boondock Saints 2: All Saints Day,"$8,000,000"
47,Prom,"$8,000,000"
48,The Inkwell,"$8,000,000"
49,Shadow of the Vampire,"$8,000,000"
50,Me and Earl and the Dying Girl,"$8,000,000"
51,It's Kind of a Funny Story,"$8,000,000"
52,Under Fire,"$8,000,000"
53,The Pallbearer,"$8,000,000"
54,Woman on Top,"$8,000,000"
55,Held Up,"$8,000,000"
56,Morgan,"$8,000,000"
57,Anomalisa,"$8,000,000"
58,CachÃ©,"$8,000,000"
59,Another Year,"$8,000,000"
60,8 femmes,"$8,000,000"
61,Showdown in Little Tokyo,"$8,000,000"
62,Clay Pigeons,"$8,000,000"
63,Le passÃ©,"$8,000,000"
64,Lean on Pete,"$8,000,000"
65,Made in Dagenham,"$8,000,000"
66,And When Did You Last See Your Father?,"$8,000,000"
67,Cut Throat City,"$8,000,000"
68,El Chicano,"$8,000,000"
69,The Secret of Kells,"$8,000,000"
70,Mr. Church,"$8,000,000"
71,Prefontaine,"$8,000,000"
72,The Wicked Lady,"$8,000,000"
73,Down in the Valley,"$8,000,000"
74,Brooklyn Rules,"$8,000,000"
75,Seberg,"$8,000,000"
76,The Singing Detective,"$8,000,000"
77,Ma vie de Courgette,"$8,000,000"
78,Fido,"$8,000,000"
79,London Fields,"$8,000,000"
80,Restless,"$8,000,000"
81,The Land Girls,"$8,000,000"
82,The Wendell Baker Story,"$8,000,000"
83,Wild Target,"$8,000,000"
84,Pathology,"$8,000,000"
85,Wuthering Heights,"$8,000,000"
86,A Street Cat Named Bob,"$8,000,000"
87,10th & Wolf,"$8,000,000"
88,Aloft,"$8,000,000"
89,Fireflies in the Garden,"$8,000,000"
90,Dear Wendy,"$8,000,000"
91,Akira,"$8,000,000"
92,Welcome to Dongmakgol,"$8,000,000"
93,Feichang Xingyun,"$8,000,000"
94,"Don Gato, el inicio de la pandilla","$8,000,000"
95,The Death and Life of Bobby Z,"$8,000,000"
96,Backstabbing For Beginners,"$8,000,000"
97,The Report,"$8,000,000"
98,Swelter,"$8,000,000"
99,Maurice Richard,"$8,000,000"
0,Teen Beach Movie,"$8,000,000"
1,Green Street Hooligans: Underground,"$8,000,000"
2,Christmas in Beverly Hills,"$8,000,000"
3,Code of Honor,"$8,000,000"
4,Burn Your Maps,"$8,000,000"
5,Imagine Me & You,"$7,900,000"
6,Swimming Pool,"$7,800,000"
7,Dvizhenie Vverkh,"$7,800,000"
8,"Loulou, lâincroyable secret","$7,793,000"
9,The Blood of Heroes,"$7,700,000"
10,Loin des hommes,"$7,700,000"
11,Driving Miss Daisy,"$7,500,000"
12,Soul Food,"$7,500,000"
13,(500) Days of Summer,"$7,500,000"
14,Rumble in the Bronx,"$7,500,000"
15,Thank You For Smoking,"$7,500,000"
16,Hostel: Part II,"$7,500,000"
17,An Education,"$7,500,000"
18,Extract,"$7,500,000"
19,Narc,"$7,500,000"
20,Shopgirl,"$7,500,000"
21,The Hotel New Hampshire,"$7,500,000"
22,Men with Brooms,"$7,500,000"
23,Witless Protection,"$7,500,000"
24,The Work and the Glory,"$7,500,000"
25,Albert Nobbs,"$7,500,000"
26,The Neon Demon,"$7,500,000"
27,Masked and Anonymous,"$7,500,000"
28,Borg vs McEnroe,"$7,500,000"
29,Betty Fisher et autres histoires,"$7,500,000"
30,Code 46,"$7,500,000"
31,Black November,"$7,500,000"
32,The Hole,"$7,500,000"
33,Outside Bet,"$7,500,000"
34,Kirikou Et Les Hommes Et Les Femmes,"$7,500,000"
35,Pound of Flesh,"$7,500,000"
36,The Bye Bye Man,"$7,400,000"
37,Ta Ra Rum Pum,"$7,400,000"
38,Crash,"$7,303,082"
39,Persepolis,"$7,300,000"
40,Harry Brown,"$7,300,000"
41,Die Welle,"$7,250,000"
42,Diamonds Are Forever,"$7,200,000"
43,The Omega Code,"$7,200,000"
44,3,"$7,200,000"
45,Juno,"$7,000,000"
46,The Godfather,"$7,000,000"
47,Magic Mike,"$7,000,000"
48,Flashdance,"$7,000,000"
49,I Can Only Imagine,"$7,000,000"
50,Earthquake,"$7,000,000"
51,The Invisible Man,"$7,000,000"
52,Five Feet Apart,"$7,000,000"
53,Pee Wee's Big Adventure,"$7,000,000"
54,The Piano,"$7,000,000"
55,Jumping the Broom,"$7,000,000"
56,Live and Let Die,"$7,000,000"
57,My Dog Skip,"$7,000,000"
58,Darkness Falls,"$7,000,000"
59,"Definitely, Maybe","$7,000,000"
60,"Good Night, and Good Luck","$7,000,000"
61,Capote,"$7,000,000"
62,The Great Gatsby,"$7,000,000"
63,Fantasy Island,"$7,000,000"
64,The Descent,"$7,000,000"
65,Desperado,"$7,000,000"
66,Logan's Run,"$7,000,000"
67,Gifted,"$7,000,000"
68,Fargo,"$7,000,000"
69,Kingdom Come,"$7,000,000"
70,The Man with the Golden Gun,"$7,000,000"
71,Action Jackson,"$7,000,000"
72,Breathless,"$7,000,000"
73,Michael Jordan to the MAX,"$7,000,000"
74,Dope,"$7,000,000"
75,BrightBurn,"$7,000,000"
76,The Devil's Rejects,"$7,000,000"
77,Devil's Due,"$7,000,000"
78,Flirting with Disaster,"$7,000,000"
79,Beyond the Lights,"$7,000,000"
80,Buffy the Vampire Slayer,"$7,000,000"
81,In Too Deep,"$7,000,000"
82,"House of 1,000 Corpses","$7,000,000"
83,Silver Bullet,"$7,000,000"
84,House of the Dead,"$7,000,000"
85,A Serious Man,"$7,000,000"
86,Get Low,"$7,000,000"
87,A Single Man,"$7,000,000"
88,Warlock,"$7,000,000"
89,The Last Temptation of Christ,"$7,000,000"
90,Cyrus,"$7,000,000"
91,Outside Providence,"$7,000,000"
92,Bride & Prejudice,"$7,000,000"
93,Rabbit-Proof Fence,"$7,000,000"
94,Who's Your Caddy?,"$7,000,000"
95,20th Century Women,"$7,000,000"
96,Split Second,"$7,000,000"
97,Nikita,"$7,000,000"
98,The Other Side of Heaven,"$7,000,000"
99,Dark Angel,"$7,000,000"
0,American Anthem,"$7,000,000"
1,Veer-Zaara,"$7,000,000"
2,Redbelt,"$7,000,000"
3,A Dog of Flanders,"$7,000,000"
4,Auto Focus,"$7,000,000"
5,Assassination Nation,"$7,000,000"
6,The Mighty Macs,"$7,000,000"
7,Somewhere,"$7,000,000"
8,We Need to Talk About Kevin,"$7,000,000"
9,Factory Girl,"$7,000,000"
10,The Christmas Candle,"$7,000,000"
11,The Kid,"$7,000,000"
12,I Hope They Serve Beer in Hell,"$7,000,000"
13,Losin' It,"$7,000,000"
14,Mother and Child,"$7,000,000"
15,March or Die,"$7,000,000"
16,Les Visiteurs,"$7,000,000"
17,Freeheld,"$7,000,000"
18,Dom Hemingway,"$7,000,000"
19,The Extra Man,"$7,000,000"
20,Hesher,"$7,000,000"
21,Chairman of the Board,"$7,000,000"
22,Gerry,"$7,000,000"
23,Wah-Wah,"$7,000,000"
24,The Heart of Me,"$7,000,000"
25,Ca$h,"$7,000,000"
